CommonName,TaxonomicGroup,MaxStatus,State,RegionCentroidLatitude,RegionCentroidLongitude,ManagementCategory,TimeSeriesID
"Eastern Quoll, Luaner",Mammals,Endangered,Tasmania,-41.42075532,145.788359,Actively managed,962_267_1864_354655_m_101
"Eastern Quoll, Luaner",Mammals,Endangered,Tasmania,-42.65599782,147.7519754,Actively managed,962_267_1864_354656_m_101
Dugong,Mammals,Vulnerable,Western Australia,-25.01534752,114.4114369,Unknown,947_2_10_251833_m_108
Dugong,Mammals,Vulnerable,Western Australia,-22.40506269,114.4195664,Unknown,947_2_10_251834_m_108
Dugong,Mammals,Vulnerable,Western Australia,-22.40506269,114.4195664,Unknown,947_2_10_251835_m_108
Southern Right Whale,Mammals,Endangered,Victoria,-38.51214642,142.5392623,Actively managed,1038_113_2004_269080_m_111
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,South Australia,-36.95318691,140.406113,Unknown,1372_406_2419_896923_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,South Australia,-37.60960905,140.826159,Unknown,1372_406_2419_896959_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,South Australia,-37.60960905,140.826159,Unknown,1372_406_2419_896971_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_896983_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_896995_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_897031_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.46378375,141.8875845,Unknown,1372_406_2419_897043_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_897055_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.46378375,141.8875845,Unknown,1372_406_2419_897067_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.46378375,141.8875845,Unknown,1372_406_2419_897079_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_897115_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_897127_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_897151_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_897187_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_897223_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_897235_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_897247_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_897259_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_897295_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_897307_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_897319_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_897331_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_897367_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_897379_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_897391_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_897415_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_897427_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_897439_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_897451_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_897463_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_897475_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_897487_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_897499_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_897511_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,South Australia,-37.60960905,140.826159,Unknown,1372_406_2419_897523_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,South Australia,-37.60960905,140.826159,Unknown,1372_406_2419_897535_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,South Australia,-37.60960905,140.826159,Unknown,1372_406_2419_897547_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,South Australia,-37.60960905,140.826159,Unknown,1372_406_2419_897559_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_897583_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_897595_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_897643_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_897655_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_897667_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_897679_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_897691_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_897703_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_897715_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_897727_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_897739_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_897751_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_897775_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_897811_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_897871_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_897895_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_897931_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_897955_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_897979_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_897991_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_898003_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.46378375,141.8875845,Unknown,1372_406_2419_898015_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.46378375,141.8875845,Unknown,1372_406_2419_898027_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.46378375,141.8875845,Unknown,1372_406_2419_898039_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.46378375,141.8875845,Unknown,1372_406_2419_898051_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_898075_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_898087_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_898099_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_898111_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_898123_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_898135_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_898171_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_898183_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.46378375,141.8875845,Unknown,1372_406_2419_898207_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_898219_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.46378375,141.8875845,Unknown,1372_406_2419_898243_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_898267_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_898279_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_898303_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_898363_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_898387_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_898399_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_898411_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_898435_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_898447_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_898459_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_898471_m_113
"Eastern False Pipistrelle, Eastern Falsistrelle",Mammals,Vulnerable,Victoria,-37.74514328,141.2276395,Unknown,1372_406_2419_898483_m_113
Leadbeater's Possum,Mammals,Critically Endangered,Victoria,-37.67163105,146.4117217,Actively managed,637_2_456_269263_m_119
Leadbeater's Possum,Mammals,Critically Endangered,Victoria,-37.67163105,146.4117217,Actively managed,637_2_456_269264_m_119
Leadbeater's Possum,Mammals,Critically Endangered,Victoria,-37.67163105,146.4117217,Actively managed,637_2_456_269265_m_119
Leadbeater's Possum,Mammals,Critically Endangered,Victoria,-37.67163105,146.4117217,Actively managed,637_2_456_269266_m_119
Leadbeater's Possum,Mammals,Critically Endangered,Victoria,-37.67163105,146.4117217,Actively managed,637_2_456_269267_m_119
Leadbeater's Possum,Mammals,Critically Endangered,Victoria,-37.67163105,146.4117217,Actively managed,637_2_456_269268_m_119
Leadbeater's Possum,Mammals,Critically Endangered,Victoria,-37.67163105,146.4117217,Actively managed,637_2_456_269269_m_119
Leadbeater's Possum,Mammals,Critically Endangered,Victoria,-37.67163105,146.4117217,Actively managed,637_2_456_269270_m_119
Leadbeater's Possum,Mammals,Critically Endangered,Victoria,-37.67163105,146.4117217,Actively managed,637_2_456_269271_m_119
Leadbeater's Possum,Mammals,Critically Endangered,Victoria,-37.67163105,146.4117217,Actively managed,637_2_456_269272_m_119
Leadbeater's Possum,Mammals,Critically Endangered,Victoria,-37.67163105,146.4117217,Actively managed,637_2_456_269273_m_119
Leadbeater's Possum,Mammals,Critically Endangered,Victoria,-37.67163105,146.4117217,Actively managed,637_2_456_269274_m_119
Leadbeater's Possum,Mammals,Critically Endangered,Victoria,-37.67163105,146.4117217,Actively managed,637_2_456_269275_m_119
Leadbeater's Possum,Mammals,Critically Endangered,Victoria,-37.67163105,146.4117217,Actively managed,637_2_456_269276_m_119
Leadbeater's Possum,Mammals,Critically Endangered,Victoria,-37.67163105,146.4117217,Actively managed,637_2_456_269277_m_119
Leadbeater's Possum,Mammals,Critically Endangered,Victoria,-37.67163105,146.4117217,Actively managed,637_2_456_269278_m_119
Leadbeater's Possum,Mammals,Critically Endangered,Victoria,-37.67163105,146.4117217,Actively managed,637_2_456_269279_m_119
Leadbeater's Possum,Mammals,Critically Endangered,Victoria,-37.67163105,146.4117217,Actively managed,637_2_456_269280_m_119
Leadbeater's Possum,Mammals,Critically Endangered,Victoria,-37.67163105,146.4117217,Actively managed,637_2_456_269281_m_119
Golden Bandicoot (mainland),Mammals,Vulnerable,Western Australia,-15.26774165,125.3795586,Actively managed,655_89_2495_943060_m_137
Golden Bandicoot (mainland),Mammals,Vulnerable,Western Australia,-15.26774165,125.3795586,Actively managed,655_89_2495_943063_m_137
Golden Bandicoot (mainland),Mammals,Vulnerable,Western Australia,-15.26774165,125.3795586,Actively managed,655_89_2495_943064_m_137
Golden Bandicoot (mainland),Mammals,Vulnerable,Western Australia,-15.26774165,125.3795586,Actively managed,655_89_2495_943065_m_137
Golden Bandicoot (mainland),Mammals,Vulnerable,Western Australia,-15.26774165,125.3795586,Actively managed,655_89_2495_943066_m_137
Golden Bandicoot (mainland),Mammals,Vulnerable,Western Australia,-15.26774165,125.3795586,Actively managed,655_89_2495_943067_m_137
Golden Bandicoot (mainland),Mammals,Vulnerable,Western Australia,-15.26774165,125.3795586,Actively managed,655_89_2495_943068_m_137
Golden Bandicoot (mainland),Mammals,Vulnerable,Western Australia,-15.26774165,125.3795586,Actively managed,655_89_2495_943069_m_137
Golden Bandicoot (mainland),Mammals,Vulnerable,Western Australia,-15.26774165,125.3795586,Actively managed,655_89_2495_943070_m_137
Golden Bandicoot (mainland),Mammals,Vulnerable,Western Australia,-15.26774165,125.3795586,Actively managed,655_89_2495_943071_m_137
Golden Bandicoot (mainland),Mammals,Vulnerable,Western Australia,-15.26774165,125.3795586,Actively managed,655_89_2495_943072_m_137
Golden Bandicoot (mainland),Mammals,Vulnerable,Western Australia,-15.26774165,125.3795586,Actively managed,655_89_2495_943073_m_137
Golden Bandicoot (mainland),Mammals,Vulnerable,Western Australia,-15.26774165,125.3795586,Actively managed,655_89_2495_943074_m_137
Golden Bandicoot (mainland),Mammals,Vulnerable,Western Australia,-15.26774165,125.3795586,Actively managed,655_89_2495_943075_m_137
Golden Bandicoot (mainland),Mammals,Vulnerable,Western Australia,-15.26774165,125.3795586,Actively managed,655_89_2495_943076_m_137
Golden Bandicoot (mainland),Mammals,Vulnerable,Western Australia,-15.26774165,125.3795586,Actively managed,655_89_2495_943077_m_137
Golden Bandicoot (mainland),Mammals,Vulnerable,Western Australia,-15.26774165,125.3795586,No management,655_89_2495_943078_m_137
Golden Bandicoot (mainland),Mammals,Vulnerable,Western Australia,-15.26774165,125.3795586,No management,655_89_2495_943079_m_137
Golden Bandicoot (mainland),Mammals,Vulnerable,Western Australia,-15.26774165,125.3795586,No management,655_89_2495_943080_m_137
Golden Bandicoot (mainland),Mammals,Vulnerable,Western Australia,-15.26774165,125.3795586,No management,655_89_2495_943081_m_137
Golden Bandicoot (Barrow Island),Mammals,Vulnerable,Western Australia,-20.66052834,117.0795967,Actively managed,612_97_2261_455513_m_138
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,New South Wales,-36.53324171,149.7389788,Actively managed,950_3_486_257572_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,New South Wales,-36.53324171,149.7389788,No management,950_3_486_257573_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,Victoria,-37.25678172,142.3822528,Actively managed,1456_539_2677_951337_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,Victoria,-37.25678172,142.3822528,Actively managed,1456_539_2677_951339_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,Victoria,-37.25678172,142.3822528,Actively managed,1456_539_2677_951342_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,Victoria,-37.25678172,142.3822528,Actively managed,1456_539_2677_951348_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,Victoria,-37.25678172,142.3822528,Actively managed,1456_539_2677_951350_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,Victoria,-37.25678172,142.3822528,Actively managed,1456_539_2677_951354_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,Victoria,-37.25678172,142.3822528,Actively managed,1456_539_2677_951358_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,Victoria,-37.25678172,142.3822528,Actively managed,1456_539_2677_951360_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,Victoria,-37.25678172,142.3822528,Actively managed,1456_539_2677_951361_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,Victoria,-37.25678172,142.3822528,Actively managed,1456_539_2677_951363_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,Victoria,-37.25678172,142.3822528,Actively managed,1456_539_2677_951370_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,Victoria,-37.25678172,142.3822528,Actively managed,1456_539_2677_951371_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,South Australia,-35.92920857,137.2437819,Unknown,1502_2_392_955916_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,South Australia,-35.92920857,137.2437819,Unknown,1502_2_392_955917_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,South Australia,-35.92920857,137.2437819,Unknown,1502_2_392_955921_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,South Australia,-35.92920857,137.2437819,Unknown,1502_2_392_955922_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,South Australia,-35.92920857,137.2437819,Unknown,1502_2_392_955924_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,South Australia,-35.92920857,137.2437819,Unknown,1502_2_392_955926_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,South Australia,-35.92920857,137.2437819,Unknown,1502_2_392_955928_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,South Australia,-35.92920857,137.2437819,Unknown,1502_2_392_955933_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,South Australia,-35.92920857,137.2437819,Unknown,1502_2_392_955934_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,South Australia,-35.92920857,137.2437819,Unknown,1502_2_392_955936_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,South Australia,-35.92920857,137.2437819,Unknown,1502_2_392_955938_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,South Australia,-35.92920857,137.2437819,Unknown,1502_2_392_955942_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,South Australia,-35.92920857,137.2437819,Unknown,1502_2_392_955944_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,South Australia,-35.92920857,137.2437819,Unknown,1502_2_392_955946_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,South Australia,-35.92920857,137.2437819,Unknown,1502_2_392_955948_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,South Australia,-35.92920857,137.2437819,Unknown,1502_2_392_955949_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,South Australia,-35.92920857,137.2437819,Unknown,1502_2_392_955950_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,South Australia,-35.92920857,137.2437819,Unknown,1502_2_392_955951_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,South Australia,-35.92920857,137.2437819,Unknown,1502_2_392_955952_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,South Australia,-35.92920857,137.2437819,Unknown,1502_2_392_955953_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,South Australia,-35.92920857,137.2437819,Unknown,1502_2_392_955955_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,South Australia,-35.92920857,137.2437819,Unknown,1502_2_392_955956_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,South Australia,-35.92920857,137.2437819,Unknown,1502_2_392_955957_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,South Australia,-35.92920857,137.2437819,Unknown,1502_2_392_955958_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,South Australia,-35.92920857,137.2437819,Unknown,1502_2_392_955962_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,South Australia,-35.92920857,137.2437819,Unknown,1502_2_392_955963_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,South Australia,-35.92920857,137.2437819,Unknown,1502_2_392_955964_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,South Australia,-35.92920857,137.2437819,Unknown,1502_2_392_955965_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,South Australia,-35.92920857,137.2437819,Unknown,1502_2_392_955975_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,South Australia,-35.92920857,137.2437819,Unknown,1502_2_392_955978_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,South Australia,-35.92920857,137.2437819,Unknown,1502_2_392_955979_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,South Australia,-35.92920857,137.2437819,Unknown,1502_2_392_955981_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,South Australia,-35.92920857,137.2437819,Unknown,1502_2_392_955982_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,South Australia,-35.92920857,137.2437819,Unknown,1502_2_392_955988_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,South Australia,-35.92920857,137.2437819,Unknown,1502_2_392_955991_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,Victoria,-37.75060845,148.9293261,Unknown,1504_2_403_961214_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,Victoria,-38.38643205,146.2603928,Unknown,1504_2_403_961225_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,Victoria,-38.32100885,144.2402249,Unknown,1504_2_403_961226_m_145
"Southern Brown Bandicoot (eastern), Southern Brown Bandicoot (south-eastern)",Mammals,Endangered,Victoria,-38.38643205,146.2603928,Unknown,1504_2_403_961227_m_145
